	Protien	Hits
10897	LOC_Os10g12690.1	542
10898	LOC_Os11g31920.1	542
10899	LOC_Os08g06310.1	542
10900	LOC_Os05g17010.1	542
10901	LOC_Os04g01620.1	542
10902	LOC_Os04g17760.1	542
10903	LOC_Os05g51010.1	542
10904	LOC_Os11g09418.1	542
10905	LOC_Os08g40200.1	542
10906	LOC_Os02g45680.1	542
10907	LOC_Os09g07830.1	542
10908	LOC_Os10g03070.1	542
10909	LOC_Os07g30880.1	542
10910	LOC_Os09g07830.2	542
10911	LOC_Os01g60980.1	542
10912	LOC_Os05g19140.1	542
10913	LOC_Os07g31830.1	542
10914	LOC_Os07g01650.1	542
10915	LOC_Os12g38030.1	542
10916	LOC_Os03g60750.3	542
10917	LOC_Os09g28900.1	542
10918	LOC_Os07g41780.1	542
10919	LOC_Os08g20849.1	542
10920	LOC_Os10g21196.1	542
10921	LOC_Os04g39430.2	542
10922	LOC_Os03g30710.1	542
10923	LOC_Os05g19560.1	542
10924	LOC_Os05g43240.3	542
10925	LOC_Os04g27400.1	542
10926	LOC_Os12g44000.3	542
10927	LOC_Os09g04830.1	542
10928	LOC_Os06g17350.1	542
10929	LOC_Os01g44960.1	542
10930	LOC_Os12g33450.1	540
10931	LOC_Os03g01684.1	540
10932	LOC_Os04g52210.1	540
10933	LOC_Os06g37660.1	540
10934	LOC_Os11g13530.1	540
10935	LOC_Os01g49670.2	540
10936	LOC_Os05g30270.1	540
10937	LOC_Os04g37904.1	540
10938	LOC_Os02g31180.1	540
10939	LOC_Os02g43800.1	540
10940	LOC_Os05g19870.1	540
10941	LOC_Os01g57962.1	540
10942	LOC_Os05g11380.1	540
10943	LOC_Os07g26220.1	540
10944	LOC_Os10g12630.1	540
10945	LOC_Os01g74650.3	540
10946	LOC_Os12g26310.1	540
10947	LOC_Os04g06960.1	540
10948	LOC_Os02g07380.1	540
10949	LOC_Os06g39344.2	540
10950	LOC_Os02g32680.1	540
10951	LOC_Os04g04720.1	540
10952	LOC_Os06g44210.2	540
10953	LOC_Os03g47770.1	540
10954	LOC_Os01g60220.1	540
10955	LOC_Os06g14200.1	540
10956	LOC_Os10g40150.1	540
10957	LOC_Os05g36170.1	540
10958	LOC_Os03g14370.2	540
10959	LOC_Os06g22760.1	540
10960	LOC_Os08g38210.2	540
10961	LOC_Os12g34090.1	540
10962	LOC_Os01g29590.1	540
10963	LOC_Os06g51140.1	540
10964	LOC_Os04g46970.1	540
10965	LOC_Os06g16890.1	540
10966	LOC_Os01g27390.1	540
10967	LOC_Os02g10970.1	538
10968	LOC_Os04g56260.1	538
10969	LOC_Os03g13370.1	538
10970	LOC_Os11g20554.1	538
10971	LOC_Os02g10970.3	538
10972	LOC_Os03g25500.1	538
10973	LOC_Os05g09040.1	538
10974	LOC_Os04g57440.1	538
10975	LOC_Os12g04700.1	538
10976	LOC_Os08g04950.1	538
10977	LOC_Os11g46930.1	538
10978	LOC_Os04g58200.1	538
10979	LOC_Os12g04810.1	538
10980	LOC_Os09g30494.1	538
10981	LOC_Os04g56450.2	538
10982	LOC_Os10g38900.1	538
10983	LOC_Os04g03560.1	538
10984	LOC_Os08g44500.1	538
10985	LOC_Os02g54280.1	538
10986	LOC_Os02g25170.1	538
10987	LOC_Os09g15320.2	538
10988	LOC_Os10g06550.1	538
10989	LOC_Os05g17000.1	538
10990	LOC_Os12g15100.1	538
10991	LOC_Os11g05556.2	538
10992	LOC_Os01g74650.2	538
10993	LOC_Os05g04980.1	538
10994	LOC_Os02g47150.1	538
10995	LOC_Os11g36440.1	538
10996	LOC_Os08g03130.1	538
10997	LOC_Os04g15944.1	538
10998	LOC_Os01g64070.1	538
10999	LOC_Os01g13280.1	538
11000	LOC_Os12g37300.1	538
11001	LOC_Os10g21248.1	538
11002	LOC_Os06g43460.1	538
11003	LOC_Os10g38234.1	538
11004	LOC_Os10g06450.1	538
11005	LOC_Os09g15320.1	538
11006	LOC_Os09g29000.1	538
11007	LOC_Os09g39070.1	538
11008	LOC_Os02g12900.1	538
11009	LOC_Os02g36140.3	538
11010	LOC_Os08g01420.1	538
11011	LOC_Os06g23170.1	537
11012	LOC_Os05g43730.1	536
11013	LOC_Os04g13320.1	536
11014	LOC_Os09g12890.1	536
11015	LOC_Os07g01430.1	536
11016	LOC_Os02g48910.1	536
11017	LOC_Os01g61270.1	536
11018	LOC_Os06g23840.1	536
11019	LOC_Os12g04910.1	536
11020	LOC_Os04g57010.1	536
11021	LOC_Os06g25810.1	536
11022	LOC_Os04g57110.1	536
11023	LOC_Os12g23440.1	536
11024	LOC_Os03g30990.1	536
11025	LOC_Os12g07590.2	536
11026	LOC_Os02g52700.1	536
11027	LOC_Os12g36780.1	536
11028	LOC_Os06g44270.1	536
11029	LOC_Os04g22490.1	536
11030	LOC_Os11g40470.1	536
11031	LOC_Os11g11720.1	536
11032	LOC_Os01g74230.1	536
11033	LOC_Os08g07920.1	536
11034	LOC_Os06g37400.1	536
11035	LOC_Os01g58380.1	536
11036	LOC_Os12g07590.1	536
11037	LOC_Os10g11672.1	536
11038	LOC_Os07g03630.1	536
11039	LOC_Os02g10340.1	536
11040	LOC_Os08g42850.1	536
11041	LOC_Os02g51520.1	535
11042	LOC_Os03g52540.1	534
11043	LOC_Os04g16760.1	534
11044	LOC_Os04g24060.1	534
11045	LOC_Os12g16450.1	534
11046	LOC_Os04g53120.1	534
11047	LOC_Os05g34220.1	534
11048	LOC_Os01g29530.1	534
11049	LOC_Os05g34220.2	534
11050	LOC_Os03g55320.1	534
11051	LOC_Os11g12520.1	534
11052	LOC_Os12g40030.1	534
11053	LOC_Os01g25810.1	534
11054	LOC_Os06g19660.2	534
11055	LOC_Os01g70300.3	534
11056	LOC_Os06g25850.1	534
11057	LOC_Os10g10460.1	534
11058	LOC_Os02g40580.1	534
11059	LOC_Os02g44070.1	534
11060	LOC_Os04g53590.1	534
11061	LOC_Os10g08570.1	534
11062	LOC_Os12g19150.1	534
11063	LOC_Os07g33500.1	534
11064	LOC_Os05g11380.2	534
11065	LOC_Os03g23200.1	534
11066	LOC_Os01g37890.1	534
11067	LOC_Os12g30824.2	534
11068	LOC_Os01g23530.1	534
11069	LOC_Os08g29490.1	534
11070	LOC_Os03g49980.1	534
11071	LOC_Os05g46040.1	534
11072	LOC_Os03g15450.1	534
11073	LOC_Os02g36020.1	534
11074	LOC_Os10g38229.1	534
11075	LOC_Os08g19694.1	534
11076	LOC_Os05g01675.1	534
11077	LOC_Os05g23080.1	534
11078	LOC_Os12g30824.1	534
11079	LOC_Os11g28270.2	534
11080	LOC_Os01g57964.1	534
11081	LOC_Os04g57590.1	534
11082	LOC_Os10g21250.1	534
11083	LOC_Os05g26180.1	532
11084	LOC_Os08g20170.1	532
11085	LOC_Os12g42884.3	532
11086	LOC_Os01g40094.1	532
11087	LOC_Os09g31514.3	532
11088	LOC_Os05g44000.1	532
11089	LOC_Os03g06260.1	532
11090	LOC_Os03g32960.1	532
11091	LOC_Os04g17240.1	532
11092	LOC_Os04g47100.1	532
11093	LOC_Os12g42884.2	532
11094	LOC_Os12g42884.1	532
11095	LOC_Os03g22620.1	532
11096	LOC_Os02g20020.1	532
11097	LOC_Os04g27430.1	532
11098	LOC_Os05g04360.1	532
11099	LOC_Os05g24060.1	532
11100	LOC_Os01g49690.1	532
11101	LOC_Os02g10860.1	532
11102	LOC_Os05g20230.1	532
11103	LOC_Os05g11560.2	532
11104	LOC_Os04g55320.1	532
11105	LOC_Os11g13560.1	532
11106	LOC_Os11g21830.1	532
11107	LOC_Os05g01650.1	532
11108	LOC_Os06g12400.1	532
11109	LOC_Os05g24500.1	532
11110	LOC_Os01g01700.1	532
11111	LOC_Os10g13610.1	532
11112	LOC_Os05g46270.1	532
11113	LOC_Os02g41740.1	532
11114	LOC_Os05g40420.3	532
11115	LOC_Os02g10320.1	532
11116	LOC_Os11g09414.1	532
11117	LOC_Os03g55350.1	532
11118	LOC_Os08g37530.1	532
11119	LOC_Os04g07580.1	532
11120	LOC_Os11g28065.1	532
11121	LOC_Os09g39900.1	532
11122	LOC_Os07g39590.1	530
11123	LOC_Os03g44360.1	530
11124	LOC_Os06g31390.1	530
11125	LOC_Os03g04860.1	530
11126	LOC_Os09g15200.1	530
11127	LOC_Os01g19130.1	530
11128	LOC_Os01g23200.1	530
11129	LOC_Os09g07830.3	530
11130	LOC_Os03g56050.1	530
11131	LOC_Os06g08530.5	530
11132	LOC_Os12g12040.1	530
11133	LOC_Os04g16550.1	530
11134	LOC_Os06g08530.4	530
11135	LOC_Os01g74650.1	530
11136	LOC_Os04g52230.1	530
11137	LOC_Os01g01420.2	530
11138	LOC_Os01g73320.1	530
11139	LOC_Os10g09500.1	530
11140	LOC_Os06g12310.1	530
11141	LOC_Os05g51510.1	530
11142	LOC_Os06g39930.1	530
11143	LOC_Os05g04040.1	530
11144	LOC_Os08g40550.1	530
11145	LOC_Os11g13540.1	530
11146	LOC_Os10g31950.1	530
11147	LOC_Os12g42876.1	530
11148	LOC_Os09g04950.1	530
11149	LOC_Os07g29200.1	530
11150	LOC_Os08g21860.1	530
11151	LOC_Os07g23300.1	530
11152	LOC_Os08g07130.1	530
11153	LOC_Os07g11790.1	530
11154	LOC_Os06g44590.1	530
11155	LOC_Os06g50270.1	530
11156	LOC_Os01g48690.2	530
11157	LOC_Os10g42430.1	530
11158	LOC_Os05g37270.1	530
11159	LOC_Os09g08640.1	530
11160	LOC_Os10g24730.1	530
11161	LOC_Os09g13210.1	530
11162	LOC_Os05g21040.1	530
11163	LOC_Os12g34180.1	530
11164	LOC_Os06g48110.1	530
11165	LOC_Os08g20030.1	528
11166	LOC_Os04g07090.1	528
11167	LOC_Os04g12040.1	528
11168	LOC_Os09g38180.1	528
11169	LOC_Os05g49730.1	528
11170	LOC_Os02g36470.1	528
11171	LOC_Os07g39170.1	528
11172	LOC_Os06g20170.1	528
11173	LOC_Os02g04530.1	528
11174	LOC_Os02g20100.1	528
11175	LOC_Os05g38100.1	528
11176	LOC_Os09g21860.1	528
11177	LOC_Os07g16700.1	528
11178	LOC_Os02g57260.1	528
11179	LOC_Os01g27260.1	528
11180	LOC_Os02g02930.1	528
11181	LOC_Os07g30910.1	528
11182	LOC_Os05g04790.1	528
11183	LOC_Os09g25580.1	528
11184	LOC_Os12g39120.1	528
11185	LOC_Os05g20400.1	528
11186	LOC_Os03g26890.1	528
11187	LOC_Os08g29540.1	528
11188	LOC_Os08g36140.1	528
11189	LOC_Os04g41730.1	528
11190	LOC_Os04g27490.1	528
11191	LOC_Os04g47580.1	528
11192	LOC_Os04g45430.1	528
11193	LOC_Os03g55320.2	528
11194	LOC_Os03g21419.1	528
11195	LOC_Os12g26240.1	528
11196	LOC_Os02g51850.1	528
11197	LOC_Os03g23220.1	528
11198	LOC_Os02g02060.1	526
11199	LOC_Os01g57890.2	526
11200	LOC_Os05g37230.1	526
11201	LOC_Os09g28260.1	526
11202	LOC_Os06g43570.1	526
11203	LOC_Os03g24690.1	526
11204	LOC_Os02g46440.3	526
11205	LOC_Os12g15470.1	526
11206	LOC_Os01g73440.1	526
11207	LOC_Os09g08020.1	526
11208	LOC_Os03g35430.1	526
11209	LOC_Os09g14470.1	526
11210	LOC_Os08g07120.1	526
11211	LOC_Os04g12720.1	526
11212	LOC_Os02g49120.1	526
11213	LOC_Os03g16170.1	526
11214	LOC_Os04g09900.2	526
11215	LOC_Os03g22634.1	526
11216	LOC_Os02g46440.1	526
11217	LOC_Os07g32380.1	526
11218	LOC_Os02g36210.1	526
11219	LOC_Os06g01420.1	526
11220	LOC_Os04g03980.1	526
11221	LOC_Os01g42610.1	526
11222	LOC_Os04g08740.2	526
11223	LOC_Os02g35290.1	526
11224	LOC_Os07g33260.1	526
11225	LOC_Os01g06770.1	526
11226	LOC_Os04g59250.1	526
11227	LOC_Os02g46440.2	526
11228	LOC_Os11g01790.1	526
11229	LOC_Os01g23020.1	526
11230	LOC_Os02g46440.4	526
11231	LOC_Os04g55650.1	526
11232	LOC_Os12g09860.1	526
11233	LOC_Os08g29910.1	526
11234	LOC_Os05g18490.1	526
11235	LOC_Os02g18000.1	526
11236	LOC_Os04g21320.3	526
11237	LOC_Os08g05940.1	526
11238	LOC_Os04g08740.1	526
11239	LOC_Os06g48900.1	526
11240	LOC_Os04g06610.1	526
11241	LOC_Os04g27790.1	526
11242	LOC_Os10g34790.1	524
11243	LOC_Os12g10280.1	524
11244	LOC_Os11g08150.1	524
11245	LOC_Os06g33530.1	524
11246	LOC_Os02g34180.1	524
11247	LOC_Os11g15690.1	524
11248	LOC_Os05g10540.1	524
11249	LOC_Os08g35090.1	524
11250	LOC_Os10g36924.1	524
11251	LOC_Os01g18660.1	524
11252	LOC_Os12g26340.1	524
11253	LOC_Os06g48440.1	524
11254	LOC_Os04g20850.1	524
11255	LOC_Os03g03164.3	524
11256	LOC_Os08g10940.1	524
11257	LOC_Os02g20470.1	524
11258	LOC_Os07g38940.1	524
11259	LOC_Os03g23800.1	524
11260	LOC_Os11g12210.1	524
11261	LOC_Os04g18660.1	524
11262	LOC_Os01g50500.1	524
11263	LOC_Os03g47410.1	524
11264	LOC_Os04g53890.1	524
11265	LOC_Os11g01970.1	524
11266	LOC_Os02g17780.1	524
11267	LOC_Os06g07390.1	524
11268	LOC_Os04g05730.1	524
11269	LOC_Os10g10360.4	524
11270	LOC_Os03g52190.1	524
11271	LOC_Os09g34330.1	524
11272	LOC_Os04g10850.1	524
11273	LOC_Os03g02750.1	524
11274	LOC_Os03g07770.1	524
11275	LOC_Os11g17390.1	524
11276	LOC_Os08g07080.1	524
11277	LOC_Os01g15460.2	524
11278	LOC_Os01g15460.1	524
11279	LOC_Os01g51060.1	524
11280	LOC_Os04g26960.1	524
11281	LOC_Os02g26014.1	524
11282	LOC_Os04g09900.1	524
11283	LOC_Os09g06350.1	524
11284	LOC_Os08g32760.1	524
11285	LOC_Os04g39420.1	524
11286	LOC_Os07g07690.2	524
11287	LOC_Os04g58390.1	524
11288	LOC_Os12g23130.1	524
11289	LOC_Os11g03900.1	524
11290	LOC_Os03g31430.1	524
11291	LOC_Os12g09640.1	524
11292	LOC_Os03g24680.1	524
11293	LOC_Os05g19250.1	524
11294	LOC_Os04g21200.1	524
11295	LOC_Os04g27190.2	522
11296	LOC_Os01g74530.2	522
11297	LOC_Os02g34990.1	522
11298	LOC_Os04g55650.2	522
11299	LOC_Os09g15670.1	522
11300	LOC_Os03g55164.2	522
11301	LOC_Os12g18120.2	522
11302	LOC_Os09g17400.1	522
11303	LOC_Os12g18120.1	522
11304	LOC_Os12g27490.1	522
11305	LOC_Os08g12700.1	522
11306	LOC_Os08g09500.1	522
11307	LOC_Os05g15220.1	522
11308	LOC_Os06g01534.1	522
11309	LOC_Os10g42364.1	522
11310	LOC_Os08g11800.1	522
11311	LOC_Os02g12820.1	522
11312	LOC_Os08g22990.1	522
11313	LOC_Os01g09520.1	522
11314	LOC_Os02g48920.1	522
11315	LOC_Os07g07690.1	522
11316	LOC_Os12g11290.1	522
11317	LOC_Os02g34990.2	522
11318	LOC_Os02g11680.1	522
11319	LOC_Os01g62020.1	522
11320	LOC_Os03g39590.1	522
11321	LOC_Os04g02960.1	522
11322	LOC_Os05g38290.2	522
11323	LOC_Os06g39344.1	522
11324	LOC_Os04g27720.1	522
11325	LOC_Os12g26150.1	522
11326	LOC_Os12g12160.1	522
11327	LOC_Os04g27190.1	522
11328	LOC_Os09g01820.1	522
11329	LOC_Os04g19720.1	522
11330	LOC_Os04g41250.1	522
11331	LOC_Os08g11980.1	522
11332	LOC_Os06g06060.1	522
11333	LOC_Os04g38690.1	522
11334	LOC_Os05g03360.1	522
11335	LOC_Os09g13700.1	522
11336	LOC_Os03g55164.1	521
11337	LOC_Os06g43340.1	520
11338	LOC_Os02g38900.1	520
11339	LOC_Os11g12870.1	520
11340	LOC_Os04g45440.1	520
11341	LOC_Os08g04500.1	520
11342	LOC_Os05g43590.1	520
11343	LOC_Os06g21390.1	520
11344	LOC_Os12g08780.1	520
11345	LOC_Os02g40070.1	520
11346	LOC_Os04g27340.1	520
11347	LOC_Os03g16980.3	520
11348	LOC_Os06g21390.2	520
11349	LOC_Os04g49130.1	520
11350	LOC_Os01g66940.1	520
11351	LOC_Os07g20280.1	520
11352	LOC_Os02g51790.1	520
11353	LOC_Os10g33010.1	520
11354	LOC_Os07g20620.1	520
11355	LOC_Os03g53760.1	520
11356	LOC_Os07g05540.1	520
11357	LOC_Os02g08520.1	520
11358	LOC_Os03g24760.1	520
11359	LOC_Os01g17460.1	520
11360	LOC_Os06g09330.1	520
11361	LOC_Os04g42260.1	520
11362	LOC_Os12g15470.2	520
11363	LOC_Os10g30660.1	520
11364	LOC_Os07g38340.1	520
11365	LOC_Os07g26830.1	520
11366	LOC_Os05g51510.2	520
11367	LOC_Os02g05630.3	520
11368	LOC_Os08g37560.1	520
11369	LOC_Os09g11500.1	520
11370	LOC_Os04g23060.1	520
11371	LOC_Os04g44870.1	520
11372	LOC_Os04g01370.1	520
11373	LOC_Os07g38500.1	520
11374	LOC_Os10g02070.1	520
11375	LOC_Os07g10050.1	520
11376	LOC_Os07g03560.1	520
11377	LOC_Os05g22810.1	520
11378	LOC_Os07g43870.3	518
11379	LOC_Os09g01060.1	518
11380	LOC_Os03g59060.2	518
11381	LOC_Os01g33460.1	518
11382	LOC_Os01g13229.1	518
11383	LOC_Os03g36660.1	518
11384	LOC_Os11g39510.1	518
11385	LOC_Os05g44880.1	518
11386	LOC_Os08g04500.2	518
11387	LOC_Os11g44910.3	518
11388	LOC_Os01g55830.1	518
11389	LOC_Os04g26980.1	518
11390	LOC_Os07g19370.1	518
11391	LOC_Os06g41340.1	518
11392	LOC_Os01g58570.1	518
11393	LOC_Os04g38950.3	518
11394	LOC_Os04g51540.1	518
11395	LOC_Os07g38830.2	518
11396	LOC_Os11g34500.1	518
11397	LOC_Os02g46080.1	518
11398	LOC_Os02g17080.1	518
11399	LOC_Os12g01090.1	518
11400	LOC_Os08g20420.1	518
11401	LOC_Os11g34320.1	518
11402	LOC_Os12g12180.1	518
11403	LOC_Os08g29250.1	518
11404	LOC_Os02g46080.2	518
11405	LOC_Os04g22680.1	518
11406	LOC_Os03g59060.1	518
11407	LOC_Os10g39540.3	518
11408	LOC_Os10g39540.1	518
11409	LOC_Os06g32790.1	518
11410	LOC_Os06g41810.1	518
11411	LOC_Os01g62760.1	518
11412	LOC_Os01g13890.1	518
11413	LOC_Os12g01770.1	518
11414	LOC_Os08g30670.1	518
11415	LOC_Os07g38830.1	518
11416	LOC_Os07g43870.2	518
11417	LOC_Os02g09870.1	518
11418	LOC_Os12g18460.1	518
11419	LOC_Os08g11430.1	518
11420	LOC_Os01g03780.1	518
11421	LOC_Os11g19640.1	518
11422	LOC_Os08g31540.1	518
11423	LOC_Os07g43870.1	518
11424	LOC_Os04g47260.1	518
11425	LOC_Os07g32250.1	518
11426	LOC_Os12g31250.1	518
11427	LOC_Os04g57490.1	518
11428	LOC_Os04g07060.1	518
11429	LOC_Os04g09900.3	518
11430	LOC_Os08g16530.1	518
11431	LOC_Os07g28590.1	518
11432	LOC_Os11g39790.1	516
11433	LOC_Os09g27900.1	516
11434	LOC_Os03g52810.1	516
11435	LOC_Os06g14310.1	516
11436	LOC_Os07g18890.1	516
11437	LOC_Os06g32890.1	516
11438	LOC_Os02g10080.1	516
11439	LOC_Os09g02110.1	516
11440	LOC_Os06g51110.2	516
11441	LOC_Os05g24880.2	516
11442	LOC_Os05g11560.1	516
11443	LOC_Os08g31150.1	516
11444	LOC_Os10g41400.2	516
11445	LOC_Os10g09220.1	516
11446	LOC_Os06g51110.1	516
11447	LOC_Os01g09170.1	516
11448	LOC_Os09g07230.1	516
11449	LOC_Os09g36930.1	516
11450	LOC_Os04g27070.1	516
11451	LOC_Os05g32370.1	516
11452	LOC_Os01g10600.1	516
11453	LOC_Os01g56320.1	516
11454	LOC_Os04g40620.1	516
11455	LOC_Os06g21059.1	516
11456	LOC_Os03g16170.2	516
11457	LOC_Os07g45350.1	516
11458	LOC_Os04g40600.1	516
11459	LOC_Os06g39180.1	516
11460	LOC_Os05g35390.1	516
11461	LOC_Os07g45350.2	516
11462	LOC_Os10g38080.1	514
11463	LOC_Os03g24110.1	514
11464	LOC_Os06g28920.1	514
11465	LOC_Os07g33200.1	514
11466	LOC_Os04g34260.1	514
11467	LOC_Os06g15380.1	514
11468	LOC_Os11g14900.4	514
11469	LOC_Os09g32230.1	514
11470	LOC_Os04g03790.1	514
11471	LOC_Os10g42790.1	514
11472	LOC_Os09g10470.1	514
11473	LOC_Os02g49480.1	514
11474	LOC_Os01g09900.1	514
11475	LOC_Os11g14900.2	514
11476	LOC_Os02g12690.1	514
11477	LOC_Os08g05580.1	514
11478	LOC_Os06g31020.1	514
11479	LOC_Os04g53740.1	514
11480	LOC_Os11g14900.3	514
11481	LOC_Os01g61490.1	514
11482	LOC_Os07g15620.1	514
11483	LOC_Os06g04650.1	514
11484	LOC_Os04g02180.1	514
11485	LOC_Os06g39190.1	514
11486	LOC_Os01g55890.2	514
11487	LOC_Os01g09600.1	514
11488	LOC_Os02g17060.1	514
11489	LOC_Os11g30020.1	514
11490	LOC_Os05g38290.1	514
11491	LOC_Os01g55890.3	514
11492	LOC_Os08g23480.1	514
11493	LOC_Os02g17230.1	514
11494	LOC_Os06g32820.1	514
11495	LOC_Os11g14900.1	514
11496	LOC_Os06g13810.1	514
11497	LOC_Os04g27190.3	514
11498	LOC_Os02g39410.2	514
11499	LOC_Os06g07460.1	514
11500	LOC_Os01g28244.1	514
11501	LOC_Os10g41400.1	514
11502	LOC_Os09g26920.1	514
11503	LOC_Os02g52290.1	514
11504	LOC_Os02g25770.1	514
11505	LOC_Os05g47610.1	514
11506	LOC_Os04g06220.1	514
11507	LOC_Os12g24610.1	514
11508	LOC_Os01g45290.1	514
11509	LOC_Os11g14900.5	514
11510	LOC_Os09g01560.1	514
11511	LOC_Os08g38210.5	514
11512	LOC_Os08g44870.1	513
11513	LOC_Os01g74260.1	512
11514	LOC_Os05g46930.1	512
11515	LOC_Os03g24190.1	512
11516	LOC_Os02g39410.3	512
11517	LOC_Os06g19670.1	512
11518	LOC_Os12g10460.1	512
11519	LOC_Os05g07710.3	512
11520	LOC_Os12g22250.1	512
11521	LOC_Os06g32080.1	512
11522	LOC_Os02g07720.3	512
11523	LOC_Os01g22270.1	512
11524	LOC_Os12g37640.3	512
11525	LOC_Os11g15210.1	512
11526	LOC_Os02g07720.2	512
11527	LOC_Os05g07710.1	512
11528	LOC_Os02g29260.1	512
11529	LOC_Os02g44080.1	512
11530	LOC_Os11g21950.1	512
11531	LOC_Os05g17360.1	512
11532	LOC_Os03g59810.1	512
11533	LOC_Os09g22360.1	512
11534	LOC_Os12g33000.1	512
11535	LOC_Os06g17970.1	512
11536	ChrSy.fgenesh.mRNA.61	512
11537	LOC_Os04g07650.1	512
11538	LOC_Os07g13710.1	512
11539	LOC_Os12g28490.1	512
11540	LOC_Os04g44480.1	512
11541	LOC_Os01g70770.1	512
11542	LOC_Os12g18350.1	512
11543	LOC_Os05g07710.2	512
11544	LOC_Os02g01390.1	512
11545	LOC_Os03g26390.1	512
11546	LOC_Os04g49130.2	512
11547	LOC_Os07g11010.2	512
11548	LOC_Os03g19500.1	512
11549	LOC_Os10g10360.3	512
11550	LOC_Os02g42412.1	512
11551	LOC_Os05g37590.1	512
11552	LOC_Os10g40890.1	512
11553	LOC_Os10g10360.2	512
11554	LOC_Os12g21780.1	512
11555	LOC_Os10g10360.1	512
11556	LOC_Os08g42670.2	510
11557	LOC_Os03g45670.1	510
11558	LOC_Os01g12900.2	510
11559	LOC_Os05g08010.1	510
11560	LOC_Os04g28560.1	510
11561	LOC_Os09g29930.2	510
11562	LOC_Os11g28730.1	510
11563	LOC_Os07g26630.1	510
11564	LOC_Os07g46260.1	510
11565	LOC_Os09g21120.1	510
11566	LOC_Os08g42670.1	510
11567	LOC_Os03g48990.1	510
11568	LOC_Os02g13310.1	510
11569	LOC_Os04g29330.1	510
11570	LOC_Os01g03830.1	510
11571	LOC_Os05g16850.1	510
11572	LOC_Os09g14790.1	510
11573	LOC_Os02g26920.1	510
11574	LOC_Os07g22430.1	510
11575	LOC_Os04g35950.1	510
11576	LOC_Os03g01080.1	510
11577	LOC_Os08g43580.2	510
11578	LOC_Os01g12590.1	510
11579	LOC_Os05g44290.4	510
11580	LOC_Os04g45120.1	510
11581	LOC_Os09g13980.1	510
11582	LOC_Os12g29070.1	508
11583	LOC_Os04g03490.1	508
11584	LOC_Os10g12770.1	508
11585	LOC_Os01g16790.1	508
11586	LOC_Os08g31420.1	508
11587	LOC_Os05g01240.2	508
11588	LOC_Os09g38330.1	508
11589	LOC_Os05g13920.1	508
11590	LOC_Os06g33020.1	508
11591	LOC_Os05g01240.1	508
11592	LOC_Os08g42650.1	508
11593	LOC_Os04g49490.2	508
11594	LOC_Os03g42950.1	508
11595	LOC_Os02g55200.2	508
11596	LOC_Os12g37810.1	508
11597	LOC_Os07g40610.1	508
11598	LOC_Os01g61500.2	508
11599	LOC_Os04g04880.1	508
11600	LOC_Os05g19330.1	508
11601	LOC_Os08g41610.1	508
11602	LOC_Os01g13120.1	508
11603	LOC_Os07g33010.1	508
11604	LOC_Os03g24710.1	508
11605	LOC_Os07g43630.1	508
11606	LOC_Os01g43100.1	508
11607	LOC_Os10g26920.1	508
11608	LOC_Os02g03540.1	508
11609	LOC_Os04g46490.1	508
11610	LOC_Os05g01240.3	508
11611	LOC_Os05g01240.5	508
11612	LOC_Os08g02140.3	508
11613	LOC_Os05g01240.4	508
11614	LOC_Os04g01120.1	508
11615	LOC_Os08g21800.1	508
11616	LOC_Os07g01500.1	508
11617	LOC_Os06g35040.1	508
11618	LOC_Os02g51110.1	508
11619	LOC_Os04g45420.1	508
11620	LOC_Os04g18770.1	508
11621	LOC_Os02g13870.1	508
11622	LOC_Os03g47600.1	508
11623	LOC_Os02g55200.1	508
11624	LOC_Os09g01480.1	507
11625	LOC_Os08g28680.1	506
11626	LOC_Os02g46040.1	506
11627	LOC_Os02g50510.1	506
11628	LOC_Os04g27670.1	506
11629	LOC_Os04g13110.1	506
11630	LOC_Os10g02960.1	506
11631	LOC_Os04g44570.1	506
11632	LOC_Os11g11390.1	506
11633	LOC_Os06g47580.1	506
11634	LOC_Os02g35130.2	506
11635	LOC_Os08g40440.1	506
11636	ChrUn.fgenesh.mRNA.88	506
11637	LOC_Os01g25450.1	506
11638	LOC_Os01g63650.1	506
11639	LOC_Os08g38210.1	506
11640	LOC_Os10g11260.1	506
11641	LOC_Os03g32270.1	506
11642	LOC_Os04g55020.1	506
11643	LOC_Os04g25360.2	506
11644	LOC_Os02g12580.1	506
11645	LOC_Os03g38284.1	506
11646	LOC_Os08g12000.1	506
11647	LOC_Os10g40110.1	506
11648	LOC_Os03g25190.1	506
11649	LOC_Os10g28970.2	506
11650	LOC_Os03g04430.3	506
11651	LOC_Os02g36100.1	506
11652	LOC_Os01g54660.1	506
11653	LOC_Os06g38010.1	506
11654	LOC_Os04g19270.1	506
11655	LOC_Os06g44950.1	506
11656	LOC_Os07g11010.1	506
11657	LOC_Os09g35830.4	506
11658	LOC_Os04g16430.1	506
11659	LOC_Os06g09280.1	506
11660	LOC_Os04g57570.1	506
11661	LOC_Os09g35830.3	506
11662	LOC_Os05g04300.1	506
11663	LOC_Os02g35130.1	506
11664	LOC_Os10g17360.1	506
11665	LOC_Os01g58280.1	506
11666	LOC_Os12g03720.2	506
11667	LOC_Os02g22700.1	506
11668	LOC_Os06g47580.2	506
11669	LOC_Os06g15390.1	506
11670	LOC_Os12g23580.1	506
11671	LOC_Os05g04420.1	506
11672	LOC_Os08g26970.1	504
